"ID_Sp","rmse_X","rmse_Y","rmse_H","mae_X","mae_Y","mae_H"
1,0.265166101197925,0.45320707525503,1.80725001950004,0.219387755102096,0.376897959183666,1.55165542857143
2,0.399467554718392,0.551993395876173,2.17213899835922,0.305454545454516,0.443909090909086,1.74973852727273
